"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/27/2020","AQS","060675003","3","3.1","ug/m3 LC","13","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/28/2020","AQS","060675003","3","4.8","ug/m3 LC","20","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/29/2020","AQS","060675003","3","4.8","ug/m3 LC","20","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/30/2020","AQS","060675003","3","8.3","ug/m3 LC","35","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/31/2020","AQS","060675003","3","11.9","ug/m3 LC","50","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/01/2020","AQS","060675003","3","13.6","ug/m3 LC","54","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/02/2020","AQS","060675003","3","6.9","ug/m3 LC","29","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/03/2020","AQS","060675003","3","2.6","ug/m3 LC","11","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/04/2020","AQS","060675003","3","4.7","ug/m3 LC","20","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/05/2020","AQS","060675003","3","7.4","ug/m3 LC","31","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/06/2020","AQS","060675003","3","12.9","ug/m3 LC","53","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/07/2020","AQS","060675003","3","15.7","ug/m3 LC","59","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/08/2020","AQS","060675003","3","8.9","ug/m3 LC","37","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/09/2020","AQS","060675003","3","2.6","ug/m3 LC","11","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/10/2020","AQS","060675003","3","2.1","ug/m3 LC","9","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/11/2020","AQS","060675003","3","8.2","ug/m3 LC","34","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/12/2020","AQS","060675003","3","11.7","ug/m3 LC","49","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/13/2020","AQS","060675003","3","8.6","ug/m3 LC","36","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/14/2020","AQS","060675003","3","8","ug/m3 LC","33","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/15/2020","AQS","060675003","3","11.8","ug/m3 LC","49","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/16/2020","AQS","060675003","3","8.3","ug/m3 LC","35","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/17/2020","AQS","060675003","3","6.4","ug/m3 LC","27","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/18/2020","AQS","060675003","3","8.5","ug/m3 LC","35","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/19/2020","AQS","060675003","3","11.5","ug/m3 LC","48","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/20/2020","AQS","060675003","3","10.4","ug/m3 LC","43","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/21/2020","AQS","060675003","3","11.4","ug/m3 LC","48","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/22/2020","AQS","060675003","3","9.7","ug/m3 LC","40","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/23/2020","AQS","060675003","3","7.3","ug/m3 LC","30","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/24/2020","AQS","060675003","3","6.5","ug/m3 LC","27","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/25/2020","AQS","060675003","3","6.8","ug/m3 LC","28","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/26/2020","AQS","060675003","3","8.5","ug/m3 LC","35","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/27/2020","AQS","060675003","3","10","ug/m3 LC","42","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/28/2020","AQS","060675003","3","10.5","ug/m3 LC","44","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"02/29/2020","AQS","060675003","3","8.4","ug/m3 LC","35","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/01/2020","AQS","060675003","3","3.8","ug/m3 LC","16","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/02/2020","AQS","060675003","3","0.8","ug/m3 LC","3","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/03/2020","AQS","060675003","3","6.6","ug/m3 LC","28","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/04/2020","AQS","060675003","3","9.3","ug/m3 LC","39","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/05/2020","AQS","060675003","3","9.6","ug/m3 LC","40","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/06/2020","AQS","060675003","3","3.7","ug/m3 LC","15","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/07/2020","AQS","060675003","3","2.3","ug/m3 LC","10","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/08/2020","AQS","060675003","3","3.2","ug/m3 LC","13","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/09/2020","AQS","060675003","3","5.2","ug/m3 LC","22","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/10/2020","AQS","060675003","3","6","ug/m3 LC","25","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/11/2020","AQS","060675003","3","3.9","ug/m3 LC","16","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/12/2020","AQS","060675003","3","5.3","ug/m3 LC","22","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/13/2020","AQS","060675003","3","10","ug/m3 LC","42","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/14/2020","AQS","060675003","3","3.6","ug/m3 LC","15","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/15/2020","AQS","060675003","3","1.6","ug/m3 LC","7","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/16/2020","AQS","060675003","3","1.7","ug/m3 LC","7","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/17/2020","AQS","060675003","3","1.1","ug/m3 LC","5","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/18/2020","AQS","060675003","3","3.1","ug/m3 LC","13","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/19/2020","AQS","060675003","3","4.7","ug/m3 LC","20","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/20/2020","AQS","060675003","3","3.9","ug/m3 LC","16","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/21/2020","AQS","060675003","3","5.9","ug/m3 LC","25","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/22/2020","AQS","060675003","3","4.8","ug/m3 LC","20","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/23/2020","AQS","060675003","3","4.3","ug/m3 LC","18","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/24/2020","AQS","060675003","3","2.4","ug/m3 LC","10","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/25/2020","AQS","060675003","3","1.8","ug/m3 LC","8","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/26/2020","AQS","060675003","3","2.8","ug/m3 LC","12","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/27/2020","AQS","060675003","3","5.5","ug/m3 LC","23","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/28/2020","AQS","060675003","3","7.9","ug/m3 LC","33","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/29/2020","AQS","060675003","3","3.4","ug/m3 LC","14","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/30/2020","AQS","060675003","3","1.8","ug/m3 LC","8","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"03/31/2020","AQS","060675003","3","1.9","ug/m3 LC","8","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"04/01/2020","AirNow","060675003","3","1.8","ug/m3 LC","8","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"04/02/2020","AirNow","060675003","3","2","ug/m3 LC","8","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"04/03/2020","AirNow","060675003","3","3.8","ug/m3 LC","16","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"04/04/2020","AirNow","060675003","3","4.2","ug/m3 LC","18","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"04/05/2020","AirNow","060675003","3","0.7","ug/m3 LC","3","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"04/06/2020","AirNow","060675003","3","1.7","ug/m3 LC","7","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"04/07/2020","AirNow","060675003","3","2.5","ug/m3 LC","10","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"04/08/2020","AirNow","060675003","3","4.6","ug/m3 LC","19","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
